Current Real Time,Time Elapsed (sec),Local Server Time,Remote Est Time,Diff
5865728801,646.29,648544135,,#N/A
5866164736,646.73,648980069,648969340,-10729
5866228802,646.79,649044136,,#N/A
5866728803,647.29,649544136,,#N/A
5867168522,647.73,649983855,649972913,-10942
5867228804,647.79,650044138,,#N/A
5867728805,648.29,650544138,,#N/A
5868170001,648.74,650985335,650973871,-11464
5868228806,648.79,651044140,,#N/A
5868728808,649.29,651544141,,#N/A
5869173062,649.74,651988396,651977456,-10940
5869228809,649.79,652044142,,#N/A
5869728811,650.29,652544144,,#N/A
5870176164,650.74,652991498,652980469,-11029
5870228812,650.79,653044146,,#N/A
5870728814,651.29,653544148,,#N/A
5871180327,651.75,653995661,653984807,-10854
5871228816,651.79,654044149,,#N/A
5871728817,652.29,654544150,,#N/A
5872183663,652.75,654998997,654988314,-10683
5872228818,652.79,655044152,,#N/A
5872728819,653.29,655544152,,#N/A
5873186488,653.75,656001821,655990776,-11045
5873228820,653.79,656044153,,#N/A
5873728821,654.29,656544155,,#N/A
5874189649,654.76,657004983,656993786,-11197
5874228822,654.8,657044155,,#N/A
5874728824,655.3,657544157,,#N/A
5875192886,655.76,658008220,657997407,-10813
5875228825,655.8,658044159,,#N/A
5875728826,656.3,658544159,,#N/A
5876195034,656.76,659010367,658998465,-11902
5876228827,656.8,659044160,,#N/A
5876728829,657.3,659544162,,#N/A
5877198312,657.76,660013645,660002461,-11184
5877228830,657.8,660044164,,#N/A
5877728832,658.3,660544165,,#N/A
5878215803,658.78,661031137,661026936,-4201
5878228833,658.8,661044167,,#N/A
5878728835,659.3,661544168,,#N/A
5879219838,659.79,662035172,662024143,-11029
5879228837,659.8,662044170,,#N/A
5879728838,660.3,662544172,,#N/A
5880222390,660.79,663037723,663026694,-11029
5880228839,660.8,663044172,,#N/A
5880728840,661.3,663544173,,#N/A
5881225826,661.79,664041159,664029792,-11367
5881228842,661.8,664044175,,#N/A
5881728844,662.3,664544177,,#N/A
5882228695,662.79,665044028,665032976,-11052
5882228845,662.8,665044179,,#N/A
5882728846,663.3,665544179,,#N/A
5883232470,663.8,666047804,666036519,-11285
5883232479,663.8,666047813,,#N/A
5883732481,664.3,666547814,,#N/A
5884234828,664.8,667050161,667038024,-12137
5884234835,664.8,667050168,,#N/A
5884734836,665.3,667550170,,#N/A
5885255273,665.82,668070607,668068232,-2375
5885255282,665.82,668070616,,#N/A
5885755284,666.32,668570617,,#N/A
5886258431,666.82,669073765,669062520,-11245
5886258441,666.82,669073775,,#N/A
5886758442,667.32,669573776,,#N/A
5887263139,667.83,670078473,670067070,-11403
5887263146,667.83,670078480,,#N/A
5887763147,668.33,670578481,,#N/A
5888263148,668.83,671078481,,#N/A
5888266176,668.83,671081509,671070298,-11211
5888763150,669.33,671578483,,#N/A
5889263151,669.83,672078484,,#N/A
5889269501,669.84,672084835,672073558,-11277
5889763152,670.33,672578485,,#N/A
5890263154,670.83,673078487,,#N/A
5890272570,670.84,673087903,673076649,-11254
5890763155,671.33,673578489,,#N/A
5891263161,671.83,674078495,,#N/A
5891275653,671.84,674090986,674079705,-11281
5891763163,672.33,674578496,,#N/A
5892263164,672.83,675078497,,#N/A
5892295699,672.86,675111033,675108332,-2701
5892763166,673.33,675578499,,#N/A
5893263168,673.83,676078501,,#N/A
5893299470,673.87,676114804,676103044,-11760
5893763169,674.33,676578503,,#N/A
5894263174,674.83,677078509,,#N/A
5894302429,674.87,677117764,677106437,-11327
5894763176,675.33,677578509,,#N/A
5895263177,675.83,678078511,,#N/A
5895305750,675.87,678121084,678109411,-11673
5895763178,676.33,678578512,,#N/A
5896263180,676.83,679078514,,#N/A
5896308689,676.87,679124022,679112685,-11337
5896763182,677.33,679578515,,#N/A
5897263183,677.83,680078517,,#N/A
5897321876,677.89,680137210,680119438,-17772
5897763185,678.33,680578518,,#N/A
5898263187,678.83,681078520,,#N/A
5898324479,678.89,681139813,681128361,-11452
5898763188,679.33,681578522,,#N/A
5899263190,679.83,682078524,,#N/A
5899336430,679.9,682151765,682143823,-7942
5899763191,680.33,682578524,,#N/A
5900263192,680.83,683078525,,#N/A
5900339332,680.91,683154666,683143144,-11522
5900763194,681.33,683578527,,#N/A
5901263195,681.83,684078529,,#N/A
5901342951,681.91,684158284,684146741,-11543
5901763197,682.33,684578531,,#N/A
5902263198,682.83,685078531,,#N/A
5902346319,682.91,685161652,685150372,-11280
5902763199,683.33,685578533,,#N/A
5903263203,683.83,686078537,,#N/A
5903349681,683.92,686165015,686153029,-11986
5903763205,684.33,686578538,,#N/A
5904263207,684.83,687078540,,#N/A
5904353466,684.92,687168800,687157825,-10975
5904763209,685.33,687578542,,#N/A
5905263211,685.83,688078544,,#N/A
5905357509,685.92,688172843,688161323,-11520
5905763212,686.33,688578545,,#N/A
5906263214,686.83,689078547,,#N/A
5906375520,686.94,689190854,689186849,-4005
5906763215,687.33,689578548,,#N/A
5907263216,687.83,690078550,,#N/A
5907378296,687.94,690193630,690181945,-11685
5907763218,688.33,690578551,,#N/A
5908263219,688.83,691078552,,#N/A
5908380744,688.95,691196078,691183496,-12582
5908763221,689.33,691578554,,#N/A
5909263222,689.83,692078555,,#N/A
5909383821,689.95,692199154,692187630,-11524
5909763225,690.33,692578559,,#N/A
5910263227,690.83,693078560,,#N/A
5910387043,690.95,693202376,693190716,-11660
5910763229,691.33,693578562,,#N/A
5911263231,691.83,694078564,,#N/A
5911389994,691.96,694205328,694193743,-11585
5911763232,692.33,694578565,,#N/A
5912263234,692.83,695078567,,#N/A
5912391987,692.96,695207321,695195385,-11936
5912763236,693.33,695578569,,#N/A
5913263237,693.83,696078571,,#N/A
5913416908,693.98,696232242,696230283,-1959
5913763239,694.33,696578572,,#N/A
5914263240,694.83,697078573,,#N/A
5914421219,694.99,697236552,697225571,-10981
5914763241,695.33,697578575,,#N/A
5915263243,695.83,698078576,,#N/A
5915425016,695.99,698240350,698229028,-11322
5915763244,696.33,698578578,,#N/A
5916263245,696.83,699078579,,#N/A
5916427496,696.99,699242829,699231134,-11695
5916763246,697.33,699578579,,#N/A
5917263247,697.83,700078580,,#N/A
5917431296,698,700246629,700235109,-11520
5917763248,698.33,700578581,,#N/A
5918263249,698.83,701078582,,#N/A
5918434954,699,701250288,701238378,-11910
5918763250,699.33,701578584,,#N/A
5919263251,699.83,702078584,,#N/A
5919437863,700,702253197,702241273,-11924
5919763253,700.33,702578586,,#N/A
5920263255,700.83,703078589,,#N/A
5920456018,701.02,703271352,703267164,-4188
5920763256,701.33,703578590,,#N/A
5921263257,701.83,704078590,,#N/A
5921459399,702.03,704274733,704262679,-12054
5921763259,702.33,704578593,,#N/A
5922263260,702.83,705078594,,#N/A
5922463169,703.03,705278502,705266930,-11572
5922763261,703.33,705578595,,#N/A
5923263263,703.83,706078596,,#N/A
5923467079,704.03,706282412,706270607,-11805
5923763264,704.33,706578597,,#N/A
5924263265,704.83,707078599,,#N/A
5924470297,705.04,707285631,707273711,-11920
5924763266,705.33,707578600,,#N/A
5925263268,705.83,708078601,,#N/A
5925473589,706.04,708288923,708277249,-11674
5925763269,706.33,708578604,,#N/A
5926263270,706.83,709078603,,#N/A
5926476477,707.04,709291811,709279922,-11889
5926763272,707.33,709578605,,#N/A
5927263274,707.83,710078608,,#N/A
5927495931,708.06,710311265,710307389,-3876
5927763276,708.33,710578609,,#N/A
5928263277,708.83,711078611,,#N/A
5928499588,709.07,711314921,711302699,-12222
5928763278,709.33,711578612,,#N/A
5929263282,709.83,712078616,,#N/A
5929502638,710.07,712317972,712306150,-11822
5929763283,710.33,712578617,,#N/A
5930263284,710.83,713078618,,#N/A
5930505993,711.07,713321328,713309395,-11933
5930763285,711.33,713578619,,#N/A
5931263286,711.83,714078619,,#N/A
5931509489,712.08,714324823,714312345,-12478
5931763287,712.33,714578620,,#N/A
5932263289,712.83,715078622,,#N/A
5932512957,713.08,715328291,715316068,-12223
5932763290,713.33,715578623,,#N/A
5933263292,713.83,716078625,,#N/A
5933515928,714.08,716331261,716319308,-11953
5933763294,714.33,716578627,,#N/A
5934263295,714.83,717078629,,#N/A
5934535731,715.1,717351064,717347498,-3566
5934763296,715.33,717578629,,#N/A
5935263297,715.83,718078630,,#N/A
5935538886,716.11,718354219,718342096,-12123
5935763299,716.33,718578632,,#N/A
5936263302,716.83,719078636,,#N/A
5936543032,717.11,719358366,719346912,-11454
5936763303,717.33,719578637,,#N/A
5937263306,717.83,720078640,,#N/A
5937546551,718.11,720361885,720349583,-12302
5937763308,718.33,720578641,,#N/A
5938263309,718.83,721078642,,#N/A
5938549617,719.12,721364951,721352831,-12120
5938763310,719.33,721578643,,#N/A
5939263311,719.83,722078644,,#N/A
5939553036,720.12,722368370,722356477,-11893
5939763313,720.33,722578646,,#N/A
5940263314,720.83,723078647,,#N/A
5940556790,721.12,723372124,723360018,-12106
5940763315,721.33,723578649,,#N/A
5941263316,721.83,724078650,,#N/A
5941577529,722.14,724392863,724389636,-3227
5941763317,722.33,724578651,,#N/A
5942263318,722.83,725078652,,#N/A
5942581210,723.15,725396544,725384719,-11825
5942763320,723.33,725578654,,#N/A
5943263321,723.83,726078655,,#N/A
5943584090,724.15,726399423,726387209,-12214
5943763322,724.33,726578656,,#N/A
5944263323,724.83,727078656,,#N/A
5944587837,725.15,727403170,727390796,-12374
5944763325,725.33,727578659,,#N/A
5945263327,725.83,728078660,,#N/A
5945590679,726.16,728406013,728393679,-12334
5945763329,726.33,728578662,,#N/A
5946263330,726.83,729078663,,#N/A
5946593736,727.16,729409070,729396857,-12213
5946763332,727.33,729578665,,#N/A
5947263334,727.83,730078667,,#N/A
5947595855,728.16,730411188,730398488,-12700
5947763336,728.33,730578669,,#N/A
5948263337,728.83,731078671,,#N/A
5948615965,729.18,731431299,731427557,-3742
5948763338,729.33,731578671,,#N/A
5949263339,729.83,732078672,,#N/A
5949619002,730.19,732434335,732422120,-12215
5949763340,730.33,732578673,,#N/A
5950263341,730.83,733078674,,#N/A
5950622363,731.19,733437697,733424979,-12718
5950763342,731.33,733578676,,#N/A
5951263343,731.83,734078676,,#N/A
5951625809,732.19,734441143,734428907,-12236
5951763345,732.33,734578678,,#N/A
5952263349,732.83,735078683,,#N/A
5952629669,733.2,735445002,735432263,-12739
5952763350,733.33,735578684,,#N/A
5953263352,733.83,736078685,,#N/A
5953633104,734.2,736448437,736436316,-12121
5953763353,734.33,736578687,,#N/A
5954263355,734.83,737078688,,#N/A
5954636453,735.2,737451786,737439562,-12224
5954763357,735.33,737578690,,#N/A
5955263358,735.83,738078692,,#N/A
5955656340,736.22,738471674,738467461,-4213
5955763360,736.33,738578694,,#N/A
5956263362,736.83,739078695,,#N/A
5956659738,737.23,739475072,739462466,-12606
5956763363,737.33,739578697,,#N/A
5957263364,737.83,740078698,,#N/A
5957663248,738.23,740478582,740466228,-12354
5957763366,738.33,740578699,,#N/A
5958263372,738.83,741078706,,#N/A
5958666430,739.23,741481763,741469278,-12485
5958763374,739.33,741578707,,#N/A
5959263376,739.83,742078709,,#N/A
5959670297,740.24,742485630,742473620,-12010
5959763378,740.33,742578712,,#N/A
5960263380,740.83,743078713,,#N/A
5960671903,741.24,743487237,743474126,-13111
5960763381,741.33,743578714,,#N/A
5961263382,741.83,744078716,,#N/A
5961675081,742.24,744490416,744477907,-12509
5961763386,742.33,744578720,,#N/A
5962263388,742.83,745078721,,#N/A
5962696351,743.26,745511684,745508297,-3387
5962763389,743.33,745578722,,#N/A
5963263390,743.83,746078724,,#N/A
5963699283,744.27,746514616,746502106,-12510
5963763391,744.33,746578724,,#N/A
5964263392,744.83,747078725,,#N/A
5964702689,745.27,747518023,747505240,-12783
5964763393,745.33,747578726,,#N/A
5965263394,745.83,748078728,,#N/A
5965704058,746.27,748519391,748506251,-13140
5965763396,746.33,748578729,,#N/A
5966263397,746.83,749078731,,#N/A
5966706816,747.27,749522149,749509527,-12622
5966763398,747.33,749578731,,#N/A
5967263399,747.83,750078732,,#N/A
5967709783,748.28,750525117,750512555,-12562
5967763401,748.33,750578735,,#N/A
5968263403,748.83,751078736,,#N/A
5968712634,749.28,751527967,751515259,-12708
5968763405,749.33,751578738,,#N/A
5969263406,749.83,752078740,,#N/A
5969736234,750.3,752551568,752549239,-2329
5969763408,750.33,752578742,,#N/A
5970263409,750.83,753078743,,#N/A
5970738069,751.3,753553403,753540072,-13331
5970763413,751.33,753578746,,#N/A
5971263415,751.83,754078748,,#N/A
5971741206,752.31,754556539,754543981,-12558
5971763417,752.33,754578750,,#N/A
5972263419,752.83,755078752,,#N/A
5972744628,753.31,755559962,755546908,-13054
5972763420,753.33,755578753,,#N/A
5973263421,753.83,756078755,,#N/A
5973747582,754.31,756562916,756550149,-12767
5973763422,754.33,756578756,,#N/A
5974263424,754.83,757078757,,#N/A
5974750904,755.32,757566237,757553311,-12926
5974763425,755.33,757578759,,#N/A
5975263426,755.83,758078759,,#N/A
5975753018,756.32,758568351,758554771,-13580
5975763428,756.33,758578761,,#N/A
5976263431,756.83,759078764,,#N/A
5976776969,757.34,759592303,759589948,-2355
5976776980,757.34,759592313,,#N/A
5977276981,757.84,760092314,,#N/A
5977780007,758.35,760595341,760582598,-12743
5977780016,758.35,760595349,,#N/A
5978280018,758.85,761095351,,#N/A
5978782639,759.35,761597973,761585254,-12719
5978782649,759.35,761597988,,#N/A
5979282650,759.85,762097983,,#N/A
5979785646,760.35,762600980,762588223,-12757
5979785653,760.35,762600987,,#N/A
5980285654,760.85,763100987,,#N/A
5980785655,761.35,763600988,,#N/A
5980787105,761.35,763602438,763589118,-13320
5981285656,761.85,764100989,,#N/A
5981785658,762.35,764600991,,#N/A
5981790645,762.36,764605979,764592805,-13174
5982285661,762.85,765100994,,#N/A
5982785662,763.35,765600995,,#N/A
5982793806,763.36,765609139,765596297,-12842
5983285665,763.85,766100999,,#N/A
5983785666,764.35,766601000,,#N/A
5983809940,764.38,766625273,766618512,-6761
5984285668,764.85,767101001,,#N/A
5984785670,765.35,767601003,,#N/A
5984813290,765.38,767628623,767615551,-13072
5985285671,765.85,768101005,,#N/A
5985785672,766.35,768601005,,#N/A
5985815071,766.38,768630405,768616751,-13654
5986285673,766.85,769101007,,#N/A
5986785674,767.35,769601007,,#N/A
5986818257,767.38,769633590,769620559,-13031
5987285675,767.85,770101010,,#N/A
5987785677,768.35,770601010,,#N/A
5987821016,768.39,770636349,770623411,-12938
5988285679,768.85,771101012,,#N/A
5988785680,769.35,771601014,,#N/A
5988822668,769.39,771638002,771624391,-13611
5989285681,769.85,772101015,,#N/A
5989785683,770.35,772601016,,#N/A
5989826232,770.39,772641566,772628406,-13160
5990285684,770.85,773101018,,#N/A
5990785686,771.35,773601021,,#N/A
5990829839,771.4,773645173,773632264,-12909
5991285688,771.85,774101021,,#N/A
5991785689,772.35,774601022,,#N/A
5991833009,772.4,774648343,774635306,-13037
5992285690,772.85,775101023,,#N/A
5992785692,773.35,775601025,,#N/A
5992837435,773.4,775652768,775639659,-13109
5993285693,773.85,776101026,,#N/A
5993785694,774.35,776601028,,#N/A
5993839829,774.41,776655163,776641109,-14054
5994285697,774.85,777101031,,#N/A
5994785698,775.35,777601031,,#N/A
5994844493,775.41,777659827,777646007,-13820
5995285700,775.85,778101033,,#N/A
5995785703,776.35,778601036,,#N/A
5995847871,776.41,778663205,778650095,-13110
5996285704,776.85,779101038,,#N/A
5996785705,777.35,779601039,,#N/A
5996851510,777.42,779666844,779653361,-13483
5997285706,777.85,780101039,,#N/A
5997785707,778.35,780601041,,#N/A
5997853099,778.42,780668432,780654639,-13793
5998285709,778.85,781101042,,#N/A
5998785710,779.35,781601043,,#N/A
5998855023,779.42,781670356,781656375,-13981
5999285725,779.85,782101058,,#N/A
5999785726,780.35,782601059,,#N/A
5999858208,780.42,782673542,782660501,-13041
6000285728,780.85,783101061,,#N/A
6000785731,781.35,783601065,,#N/A
6000861294,781.43,783676628,783663154,-13474
6001285732,781.85,784101065,,#N/A
6001785733,782.35,784601067,,#N/A
6001864760,782.43,784680093,784666561,-13532
6002285736,782.85,785101070,,#N/A
6002785738,783.35,785601071,,#N/A
6002867950,783.43,785683284,785669943,-13341
6003285739,783.85,786101072,,#N/A
6003785740,784.35,786601073,,#N/A
6003870792,784.44,786686126,786672475,-13651
6004285741,784.85,787101074,,#N/A
6004785744,785.35,787601077,,#N/A
6004874246,785.44,787689580,787676630,-12950
6005285746,785.85,788101079,,#N/A
6005785747,786.35,788601080,,#N/A
6005877433,786.44,788692767,788679520,-13247
6006285750,786.85,789101084,,#N/A
6006785751,787.35,789601085,,#N/A
6006880859,787.45,789696193,789682646,-13547
6007285752,787.85,790101086,,#N/A
6007785753,788.35,790601086,,#N/A
6007883451,788.45,790698784,790685527,-13257
6008285755,788.85,791101088,,#N/A
6008785756,789.35,791601089,,#N/A
6008886597,789.45,791701930,791688212,-13718
6009285757,789.85,792101090,,#N/A
6009785758,790.35,792601092,,#N/A
6009889466,790.46,792704800,792691229,-13571
6010285760,790.85,793101093,,#N/A
6010785763,791.35,793601096,,#N/A
6010892037,791.46,793707371,793693940,-13431
6011285764,791.85,794101097,,#N/A
6011785766,792.35,794601099,,#N/A
6011894897,792.46,794710231,794696769,-13462
6012285767,792.85,795101101,,#N/A
6012785768,793.35,795601102,,#N/A
6012898734,793.46,795714068,795700151,-13917
6013285770,793.85,796101104,,#N/A
6013785771,794.35,796601104,,#N/A
6013901977,794.47,796717310,796703562,-13748
6014285773,794.85,797101107,,#N/A
6014785774,795.35,797601107,,#N/A
6014904755,795.47,797720089,797706624,-13465
6015285775,795.85,798101109,,#N/A
6015785779,796.35,798601113,,#N/A
6015907571,796.47,798722905,798709333,-13572
6016285781,796.85,799101114,,#N/A
6016785783,797.35,799601117,,#N/A
6016910469,797.48,799725803,799712337,-13466
6017285784,797.85,800101117,,#N/A
6017785785,798.35,800601118,,#N/A
6017913498,798.48,800728832,800715298,-13534
6018285787,798.85,801101120,,#N/A
6018785799,799.35,801601132,,#N/A
6018916576,799.48,801731910,801718183,-13727
6019285801,799.85,802101134,,#N/A
6019785942,800.35,802601275,,#N/A
